project_id,work_name,category,mp_name,state,district,agency_name,sanction_date,expected_completion,actual_completion,estimated_cost,sanctioned_amount,released_amount,expenditure,progress_percentage,latitude,longitude,status,is_cost_anomaly,is_exp_anomaly,is_progress_anomaly,is_delay,is_duplicate
MPLAD-2024-01582,Construction of Community Hall in District_5,Community Hall,MP_22,Gujarat,District_5,Agency_28,2023-03-18,2024-02-13,,2200908.45,4470285.88,3147577.07,1961661.73,40.65,31.755771,96.888212,In Progress,True,False,False,False,False
MPLAD-2024-01583,Construction of Sanitation in District_12,Sanitation,MP_23,Uttar Pradesh,District_12,Agency_24,2023-12-02,2024-05-30,,2318168.53,2290726.3,1853240.55,1525770.47,65.17,34.242956,84.240116,In Progress,False,False,False,False,False
MPLAD-2024-01584,Construction of Community Hall in District_12,Community Hall,MP_9,Gujarat,District_12,Agency_25,2023-02-19,2023-10-15,,2801560.31,2842651.56,2775570.45,2380186.37,9.38,17.636987,81.645796,In Progress,False,False,True,False,False
MPLAD-2024-01585,Construction of Health in District_14,Health,MP_23,Uttar Pradesh,District_14,Agency_18,2023-03-08,2023-10-28,,2258070.29,2303274.05,2103199.17,1743773.56,83.12,15.903882,93.374695,In Progress,False,False,False,False,False
MPLAD-2024-01586,Construction of Roads in District_1,Roads,MP_10,Uttar Pradesh,District_1,Agency_16,2023-03-24,2024-01-20,,4066490.66,4010445.78,3477306.23,1901509.9,50.16,23.437587,76.476415,In Progress,False,False,False,False,False
MPLAD-2024-01587,Construction of Roads in District_2,Roads,MP_29,Uttar Pradesh,District_2,Agency_24,2023-10-30,2024-05-02,,3623109.21,3674419.68,2222079.99,2471306.18,66.36,24.515844,93.421553,In Progress,False,True,False,False,False
MPLAD-2024-01588,Construction of Health in District_4,Health,MP_22,Gujarat,District_4,Agency_11,2023-12-17,2024-11-22,,4712867.18,4726442.7,4144625.84,2891649.38,64.19,13.939244,78.760877,In Progress,False,False,False,False,False
MPLAD-2024-01589,Construction of Community Hall in District_2,Community Hall,MP_16,Tamil Nadu,District_2,Agency_2,2023-07-27,2024-05-29,,3536912.0,3366488.71,2899323.28,2539781.02,73.92,20.99033,92.687184,In Progress,False,False,False,False,False
MPLAD-2024-01590,Construction of Water Supply in District_14,Water Supply,MP_20,Tamil Nadu,District_14,Agency_20,2023-06-28,2024-03-29,,4102618.54,7336095.25,4856407.41,3911812.88,54.0,12.704658,76.987967,In Progress,True,False,False,False,False
MPLAD-2024-01591,Construction of Education in District_16,Education,MP_7,Tamil Nadu,District_16,Agency_5,2023-02-26,2023-09-05,,4599933.11,4686492.09,4653626.47,3933038.65,91.34,14.269469,90.373061,In Progress,False,False,False,False,False
MPLAD-2024-01592,Construction of Sanitation in District_2,Sanitation,MP_14,Maharashtra,District_2,Agency_1,2023-04-28,2023-11-19,,1080870.08,1099327.02,807610.85,529826.67,51.69,32.773763,68.646749,In Progress,False,False,False,False,False
MPLAD-2024-01593,Construction of Roads in District_6,Roads,MP_28,Karnataka,District_6,Agency_17,2023-12-10,2024-09-08,,3438020.49,6421645.46,4545436.52,6512775.52,19.57,35.348416,73.209381,In Progress,True,True,True,False,False
MPLAD-2024-01594,Construction of Roads in District_11,Roads,MP_46,Maharashtra,District_11,Agency_2,2023-08-20,2024-03-13,,3650889.69,3713723.36,2325153.21,1502369.32,14.18,30.092352,77.543781,In Progress,False,False,True,False,False
MPLAD-2024-01595,Construction of Education in District_3,Education,MP_4,Tamil Nadu,District_3,Agency_27,2023-05-22,2024-03-22,,3135826.19,2998376.75,1812137.77,1302237.09,39.84,32.456638,88.82218,In Progress,False,False,False,False,False
MPLAD-2024-01596,Construction of Education in District_7,Education,MP_2,Maharashtra,District_7,Agency_1,2023-09-28,2024-09-15,,4774534.68,4866906.13,4721875.66,3539190.54,74.18,36.332161,86.621745,In Progress,False,False,False,False,False
MPLAD-2024-01597,Construction of Water Supply in District_9,Water Supply,MP_32,Gujarat,District_9,Agency_1,2023-12-10,2024-07-28,,1123146.28,1148282.6,1094008.27,938671.26,83.12,27.467802,96.715562,In Progress,False,False,False,False,False
MPLAD-2024-01598,Construction of Water Supply in District_14,Water Supply,MP_26,Tamil Nadu,District_14,Agency_14,2023-09-26,2024-05-24,,1362648.35,1385437.94,889033.93,1205562.16,88.89,12.450248,73.995653,In Progress,False,True,False,False,False
MPLAD-2024-01599,Construction of Water Supply in District_2,Water Supply,MP_4,Maharashtra,District_2,Agency_9,2023-06-19,2024-05-24,,3486518.31,3356900.0,2123542.84,1859927.29,53.49,22.153745,95.29307,In Progress,False,False,False,False,False
MPLAD-2024-01600,Construction of Roads in District_15,Roads,MP_38,Maharashtra,District_15,Agency_16,2023-01-11,2023-12-24,,1908596.36,1887530.42,1516118.96,1273392.13,72.88,34.548717,90.522562,In Progress,False,False,False,False,False
MPLAD-2024-01601,Construction of Sanitation in District_19,Sanitation,MP_49,Maharashtra,District_19,Agency_23,2023-01-02,2023-09-19,,1913323.35,1822404.01,1260897.58,710764.16,40.64,27.172787,69.275178,In Progress,False,False,False,False,False
MPLAD-2024-01602,Construction of Roads in District_6,Roads,MP_3,Tamil Nadu,District_6,Agency_9,2023-06-02,2024-05-12,,4346375.12,4237169.51,3034294.45,2429165.66,56.52,20.797346,69.903212,In Progress,False,False,False,False,False
MPLAD-2024-01603,Construction of Water Supply in District_17,Water Supply,MP_32,Gujarat,District_17,Agency_21,2023-08-13,2024-08-02,2024-07-20,2605774.2,2674787.58,2561344.94,3241122.95,100.0,28.376186,95.340388,Completed,False,True,False,False,False
MPLAD-2024-01604,Construction of Sanitation in District_4,Sanitation,MP_27,Tamil Nadu,District_4,Agency_13,2023-01-26,2023-11-26,,2068243.76,2055864.12,1846138.48,1429579.68,64.12,26.204249,73.415642,In Progress,False,False,False,False,False
MPLAD-2024-01605,Construction of Education in District_11,Education,MP_28,Uttar Pradesh,District_11,Agency_6,2023-10-30,2024-09-26,,3040863.74,3049713.64,2860941.5,2025896.82,63.5,14.698024,93.353304,In Progress,False,False,False,False,False
MPLAD-2024-01606,Construction of Roads in District_15,Roads,MP_1,Gujarat,District_15,Agency_3,2023-08-09,2024-07-23,,1684043.42,1671559.36,992215.17,841385.38,50.08,18.183167,78.47189,In Progress,False,False,False,False,False
MPLAD-2024-01607,Construction of Roads in District_15,Roads,MP_35,Gujarat,District_15,Agency_28,2023-03-23,2024-03-06,,4408856.83,4432564.99,3807280.45,5554119.38,46.43,18.183267,78.47199,In Progress,False,True,True,False,True
MPLAD-2024-01608,Construction of Community Hall in District_4,Community Hall,MP_35,Tamil Nadu,District_4,Agency_26,2023-11-11,2024-10-02,,1099503.53,2063587.32,1956073.24,1219781.05,56.43,16.776046,85.757088,In Progress,True,False,False,False,False
MPLAD-2024-01609,Construction of Sanitation in District_5,Sanitation,MP_8,Karnataka,District_5,Agency_3,2023-10-03,2024-08-06,,2753331.1,2815758.71,2667805.57,2143287.57,71.62,35.047775,75.670293,In Progress,False,False,False,False,False
MPLAD-2024-01610,Construction of Community Hall in District_1,Community Hall,MP_5,Gujarat,District_1,Agency_18,2023-03-12,2023-10-19,,1599577.18,1533989.28,1199106.95,660939.49,39.97,16.700884,76.167937,In Progress,False,False,False,False,False
MPLAD-2024-01611,Construction of Health in District_17,Health,MP_48,Gujarat,District_17,Agency_8,2023-08-13,2024-02-11,,3416958.04,3525188.57,3104544.84,1918975.06,51.66,36.007954,68.238851,In Progress,False,False,False,False,False
MPLAD-2024-01612,Construction of Roads in District_18,Roads,MP_3,Tamil Nadu,District_18,Agency_14,2023-04-03,2023-11-17,,4518882.13,4383192.99,4267661.5,2791213.98,14.78,28.506498,85.042402,In Progress,False,False,True,False,False
MPLAD-2024-01613,Construction of Sanitation in District_3,Sanitation,MP_49,Karnataka,District_3,Agency_21,2023-09-13,2024-08-30,,2271757.32,2283986.4,1976455.49,1025880.66,40.53,21.283941,71.823262,In Progress,False,False,False,False,False
MPLAD-2024-01614,Construction of Education in District_14,Education,MP_36,Gujarat,District_14,Agency_29,2023-10-24,2024-10-09,,3657377.17,3552795.36,2545313.38,1499067.21,42.6,11.36555,68.670099,In Progress,False,False,False,False,False
MPLAD-2024-01615,Construction of Community Hall in District_9,Community Hall,MP_3,Maharashtra,District_9,Agency_19,2023-02-15,2024-01-09,,1204526.55,1259243.19,719208.07,588898.51,42.72,11.13665,82.757411,In Progress,False,False,False,False,False
MPLAD-2024-01616,Construction of Roads in District_18,Roads,MP_42,Karnataka,District_18,Agency_8,2023-12-20,2024-11-05,,2859483.72,2988612.37,2906179.65,2472647.07,84.43,21.193849,78.329177,In Progress,False,False,False,False,False
MPLAD-2024-01617,Construction of Roads in District_18,Water Supply,MP_30,Tamil Nadu,District_4,Agency_19,2023-07-23,2024-03-05,,4788350.19,4837626.53,3819481.58,2308324.72,43.39,21.193949,78.329277,In Progress,False,False,False,False,True
MPLAD-2024-01618,Construction of Sanitation in District_10,Sanitation,MP_40,Karnataka,District_10,Agency_13,2023-11-10,2024-08-25,2025-02-16,2770356.09,2663597.64,2446413.65,1253626.33,50.21,12.068265,93.710359,Delayed,False,False,False,True,False
MPLAD-2024-01619,Construction of Education in District_15,Education,MP_1,Maharashtra,District_15,Agency_5,2023-07-02,2024-05-25,,3919090.55,3787671.79,2965402.32,1899919.45,46.93,32.916284,79.70216,In Progress,False,False,False,False,False
MPLAD-2024-01620,Construction of Water Supply in District_18,Water Supply,MP_35,Tamil Nadu,District_18,Agency_5,2023-04-24,2023-12-28,,2594174.86,4331978.03,2995705.06,2672850.68,60.01,35.596503,95.442958,In Progress,True,False,False,False,False
MPLAD-2024-01621,Construction of Sanitation in District_2,Sanitation,MP_28,Uttar Pradesh,District_2,Agency_5,2023-09-27,2024-07-16,,1579594.64,1528622.9,1423663.12,963453.21,56.78,15.942283,85.331241,In Progress,False,False,False,False,False
MPLAD-2024-01622,Construction of Roads in District_3,Roads,MP_6,Gujarat,District_3,Agency_10,2023-05-08,2024-02-03,,4197063.86,6855436.34,3806622.81,3482837.93,53.36,25.103608,90.306417,In Progress,True,False,False,False,False
MPLAD-2024-01623,Construction of Community Hall in District_7,Community Hall,MP_46,Uttar Pradesh,District_7,Agency_14,2023-01-01,2023-09-25,,2715417.45,2785598.97,1910646.5,1165193.55,43.75,20.170496,96.459936,In Progress,False,False,False,False,False
MPLAD-2024-01624,Construction of Health in District_18,Health,MP_33,Tamil Nadu,District_18,Agency_4,2023-03-26,2023-12-23,,2397940.73,2499068.47,2415302.87,1470518.09,62.35,20.559161,94.608217,In Progress,False,False,False,False,False
MPLAD-2024-01625,Construction of Health in District_18,Health,MP_17,Karnataka,District_5,Agency_4,2023-04-09,2024-04-01,,2800497.09,2868914.28,2104301.87,1267863.64,41.54,20.559261,94.608317,In Progress,False,False,False,False,True
MPLAD-2024-01626,Construction of Sanitation in District_13,Sanitation,MP_5,Karnataka,District_13,Agency_16,2023-02-03,2023-12-12,,3420285.94,3484802.55,2234327.07,1601221.35,41.76,31.70844,96.706873,In Progress,False,False,False,False,False
MPLAD-2024-01627,Construction of Sanitation in District_18,Sanitation,MP_41,Gujarat,District_18,Agency_2,2023-07-25,2024-05-18,,2627516.25,2499021.16,1461668.28,1160034.17,47.46,30.848077,75.362636,In Progress,False,False,False,False,False
MPLAD-2024-01628,Construction of Health in District_15,Health,MP_18,Maharashtra,District_15,Agency_14,2023-06-17,2024-05-21,,4054527.66,4130746.3,2732105.55,2036701.81,45.83,21.124371,93.554723,In Progress,False,False,False,False,False
MPLAD-2024-01629,Construction of Water Supply in District_18,Water Supply,MP_28,Tamil Nadu,District_18,Agency_20,2023-12-24,2024-11-16,,2684765.52,2775931.22,2207216.98,1294189.58,47.38,22.673517,79.560599,In Progress,False,False,False,False,False
MPLAD-2024-01630,Construction of Water Supply in District_17,Water Supply,MP_25,Tamil Nadu,District_17,Agency_19,2023-06-24,2024-05-19,,1478521.76,1466206.95,786445.83,428177.34,6.56,16.856063,94.840785,In Progress,False,False,True,False,False
MPLAD-2024-01631,Construction of Community Hall in District_4,Community Hall,MP_8,Maharashtra,District_4,Agency_20,2023-12-18,2024-10-15,,2502823.22,2567360.55,1964348.57,1604555.64,59.5,35.315244,83.372566,In Progress,False,False,False,False,False
MPLAD-2024-01632,Construction of Water Supply in District_12,Water Supply,MP_8,Maharashtra,District_12,Agency_3,2023-04-27,2024-03-24,,4325296.29,4266924.55,2347259.41,1885248.9,39.83,21.783496,73.591255,In Progress,False,False,False,False,False
MPLAD-2024-01633,Construction of Water Supply in District_14,Water Supply,MP_21,Uttar Pradesh,District_14,Agency_8,2023-09-21,2024-08-14,,3509502.02,3677754.52,2692857.2,2337061.33,63.64,22.379361,94.982281,In Progress,False,False,False,False,False
MPLAD-2024-01634,Construction of Roads in District_16,Roads,MP_1,Karnataka,District_16,Agency_2,2023-03-11,2023-11-22,,4559863.47,10422938.05,6755396.71,5034484.98,45.63,20.873584,82.042179,In Progress,True,False,False,False,False
MPLAD-2024-01635,Construction of Education in District_10,Education,MP_25,Maharashtra,District_10,Agency_13,2023-10-13,2024-09-14,,4326560.16,4497904.22,3181412.77,1616052.7,38.53,13.054082,86.034577,In Progress,False,False,False,False,False
MPLAD-2024-01636,Construction of Roads in District_14,Roads,MP_17,Tamil Nadu,District_14,Agency_6,2023-08-05,2024-05-04,,1099883.6,2089236.02,2074569.9,1131288.11,53.32,16.907349,94.247556,In Progress,True,False,False,False,False
MPLAD-2024-01637,Construction of Roads in District_14,Sanitation,MP_29,Maharashtra,District_19,Agency_26,2023-04-09,2024-02-12,,4477360.43,4359918.71,2356945.43,1843631.65,40.9,16.907449,94.247656,In Progress,False,False,False,False,True
MPLAD-2024-01638,Construction of Education in District_12,Education,MP_17,Uttar Pradesh,District_12,Agency_26,2023-11-21,2024-07-05,,1533596.94,1562178.93,946969.95,838934.36,48.96,14.248978,96.958247,In Progress,False,False,False,False,False
MPLAD-2024-01639,Construction of Health in District_4,Health,MP_26,Maharashtra,District_4,Agency_21,2023-01-28,2023-07-29,,2732304.41,2787760.81,1648490.85,1276658.79,47.87,17.119822,92.038016,In Progress,False,False,False,False,False
MPLAD-2024-01640,Construction of Education in District_4,Education,MP_12,Uttar Pradesh,District_4,Agency_5,2023-08-08,2024-06-05,,3413670.31,3375820.56,2629160.61,1996958.91,55.2,19.679239,77.959487,In Progress,False,False,False,False,False
MPLAD-2024-01641,Construction of Water Supply in District_11,Water Supply,MP_40,Uttar Pradesh,District_11,Agency_3,2023-12-30,2024-07-22,2025-01-26,2603610.89,2671593.93,1980370.3,1828163.54,65.61,20.055404,90.821748,Delayed,False,False,False,True,False
MPLAD-2024-01642,Construction of Health in District_17,Health,MP_41,Gujarat,District_17,Agency_13,2023-10-02,2024-04-02,,3184098.37,3199072.6,1684855.83,2121974.59,63.29,36.980719,76.942297,In Progress,False,True,False,False,False
MPLAD-2024-01643,Construction of Water Supply in District_16,Water Supply,MP_36,Karnataka,District_16,Agency_5,2023-07-03,2024-04-21,,4537986.14,4617960.76,3096149.68,4078910.17,94.34,33.617681,72.651422,In Progress,False,True,False,False,False
MPLAD-2024-01644,Construction of Health in District_5,Health,MP_46,Karnataka,District_5,Agency_14,2023-08-06,2024-02-21,,2358292.56,2319433.37,1208476.74,929568.76,42.92,19.065657,89.461042,In Progress,False,False,False,False,False
MPLAD-2024-01645,Construction of Education in District_7,Education,MP_34,Maharashtra,District_7,Agency_9,2023-04-27,2024-02-11,,3510801.65,3467144.39,1978109.54,1620458.9,50.05,27.88978,68.518476,In Progress,False,False,False,False,False
MPLAD-2024-01646,Construction of Water Supply in District_2,Water Supply,MP_30,Gujarat,District_2,Agency_18,2023-05-16,2024-03-22,,1864931.58,1784642.54,1401288.92,1177664.16,60.85,32.311797,84.10976,In Progress,False,False,False,False,False
MPLAD-2024-01647,Construction of Community Hall in District_8,Community Hall,MP_33,Gujarat,District_8,Agency_11,2023-05-18,2023-11-26,2024-05-13,3759876.05,3937117.3,2133289.58,1931802.11,45.4,19.395805,92.691722,Delayed,False,False,False,True,False
MPLAD-2024-01648,Construction of Community Hall in District_10,Community Hall,MP_42,Tamil Nadu,District_10,Agency_15,2023-02-09,2023-09-05,,4625016.95,4627963.86,3688729.32,3019838.39,69.59,11.523824,91.49201,In Progress,False,False,False,False,False
MPLAD-2024-01649,Construction of Community Hall in District_10,Community Hall,MP_35,Karnataka,District_10,Agency_20,2023-11-14,2024-06-02,,2925104.6,2910661.44,2072245.05,1510967.56,56.53,23.897909,95.642149,In Progress,False,False,False,False,False
MPLAD-2024-01650,Construction of Water Supply in District_8,Water Supply,MP_43,Uttar Pradesh,District_8,Agency_10,2023-03-28,2023-10-01,,1721160.52,1759737.92,1594533.32,1284568.76,74.56,24.379571,92.966984,In Progress,False,False,False,False,False
MPLAD-2024-01651,Construction of Sanitation in District_6,Sanitation,MP_5,Karnataka,District_6,Agency_29,2023-02-01,2023-08-17,,4286586.39,4124677.19,3812413.67,2616577.22,60.31,33.223288,80.528719,In Progress,False,False,False,False,False
MPLAD-2024-01652,Construction of Education in District_9,Education,MP_22,Maharashtra,District_9,Agency_23,2023-04-28,2024-01-16,,4233458.76,4133296.66,2074768.85,2693431.06,59.95,29.876903,76.006179,In Progress,False,True,False,False,False
MPLAD-2024-01653,Construction of Education in District_8,Education,MP_22,Tamil Nadu,District_8,Agency_28,2023-12-25,2024-12-01,,2774582.59,2660001.64,1711257.85,1457428.02,7.97,26.767627,94.60535,In Progress,False,False,True,False,False
MPLAD-2024-01654,Construction of Community Hall in District_15,Community Hall,MP_31,Karnataka,District_15,Agency_17,2023-06-26,2024-02-05,,3719347.04,3835026.8,2126467.96,1303161.92,36.66,28.738063,86.547061,In Progress,False,False,False,False,False
